ID_Partida,Tipo_IA,Puntuacion_Final,Resultado,Cartas,Plantado
229,IA_medio,20,Victoria,6,Si
229,IA_dificil,19,Derrota,5,Si
230,IA_facil,17,Derrota,6,Si
230,IA_medio,20,Victoria,5,Si
230,IA_dificil,22,Derrota,4,Si
231,IA_facil,18,Victoria,4,Si
231,IA_medio,22,Derrota,4,Si
231,IA_dificil,22,Derrota,5,Si
232,IA_facil,19,Derrota,4,Si
232,IA_medio,17,Derrota,7,Si
232,IA_dificil,21,Victoria,5,Si
233,IA_facil,17,Derrota,5,Si
233,IA_medio,18,Victoria,4,Si
233,IA_dificil,24,Derrota,6,Si
234,IA_facil,19,Derrota,5,Si
234,IA_medio,17,Derrota,5,Si
234,IA_dificil,21,Victoria,6,Si
235,IA_facil,20,Victoria,5,Si
235,IA_medio,24,Derrota,5,Si
235,IA_dificil,19,Derrota,4,Si
236,IA_facil,17,Derrota,4,Si
236,IA_medio,20,Victoria,6,Si
236,IA_dificil,17,Derrota,4,Si
237,IA_facil,18,Victoria,4,Si
237,IA_medio,22,Derrota,7,Si
237,IA_dificil,17,Derrota,6,Si
238,IA_facil,19,Derrota,6,Si
238,IA_medio,20,Victoria,7,Si
238,IA_dificil,19,Derrota,9,Si
239,IA_facil,21,Empate,6,Si
239,IA_medio,21,Empate,8,Si
239,IA_dificil,17,Derrota,5,Si
240,IA_facil,20,Victoria,7,Si
240,IA_medio,18,Derrota,4,Si
240,IA_dificil,22,Derrota,7,Si
241,IA_facil,20,Empate,4,Si
241,IA_medio,17,Derrota,4,Si
241,IA_dificil,20,Empate,5,Si
242,IA_facil,17,Derrota,4,Si
242,IA_medio,17,Derrota,6,Si
242,IA_dificil,20,Victoria,8,Si
243,IA_facil,18,Victoria,5,Si
243,IA_medio,17,Derrota,5,Si
243,IA_dificil,17,Derrota,4,Si
244,IA_facil,20,Victoria,4,Si
244,IA_medio,17,Derrota,6,Si
244,IA_dificil,19,Derrota,5,Si
245,IA_facil,18,Derrota,5,Si
245,IA_medio,23,Derrota,7,Si
245,IA_dificil,20,Victoria,7,Si
246,IA_facil,17,Derrota,5,Si
246,IA_medio,20,Victoria,6,Si
246,IA_dificil,17,Derrota,5,Si
247,IA_facil,17,Derrota,4,Si
247,IA_medio,22,Derrota,9,Si
247,IA_dificil,19,Victoria,7,Si
248,IA_facil,20,Derrota,6,Si
248,IA_medio,19,Derrota,7,Si
248,IA_dificil,21,Victoria,5,Si
249,IA_facil,17,Derrota,6,Si
249,IA_medio,21,Victoria,5,Si
249,IA_dificil,19,Derrota,6,Si
250,IA_facil,19,Derrota,5,Si
250,IA_medio,20,Empate,7,Si
250,IA_dificil,20,Empate,6,Si
251,IA_facil,21,Victoria,6,Si
251,IA_medio,22,Derrota,6,Si
251,IA_dificil,19,Derrota,7,Si
252,IA_facil,21,Victoria,7,Si
252,IA_medio,17,Derrota,4,Si
252,IA_dificil,20,Derrota,5,Si
253,IA_facil,21,Victoria,5,Si
253,IA_medio,20,Derrota,6,Si
253,IA_dificil,18,Derrota,5,Si
254,IA_facil,17,Derrota,7,Si
254,IA_medio,21,Victoria,6,Si
254,IA_dificil,19,Derrota,6,Si
255,IA_facil,18,Victoria,5,Si
255,IA_medio,22,Derrota,5,Si
255,IA_dificil,24,Derrota,6,Si
256,IA_facil,18,Derrota,6,Si
256,IA_medio,20,Victoria,8,Si
256,IA_dificil,19,Derrota,5,Si
257,IA_facil,19,Empate,8,Si
257,IA_medio,19,Empate,5,Si
257,IA_dificil,17,Derrota,4,Si
258,IA_facil,21,Victoria,4,Si
258,IA_medio,18,Derrota,6,Si
258,IA_dificil,20,Derrota,6,Si
259,IA_facil,17,Derrota,5,Si
259,IA_medio,17,Derrota,6,Si
259,IA_dificil,21,Victoria,6,Si
260,IA_facil,20,Victoria,6,Si
260,IA_medio,18,Derrota,6,Si
260,IA_dificil,18,Derrota,5,Si
261,IA_facil,17,Derrota,3,Si
261,IA_medio,20,Victoria,6,Si
261,IA_dificil,22,Derrota,8,Si
262,IA_facil,18,Empate,4,Si
262,IA_medio,24,Derrota,6,Si
262,IA_dificil,18,Empate,4,Si
263,IA_facil,17,Derrota,4,Si
263,IA_medio,18,Empate,6,Si
263,IA_dificil,18,Empate,5,Si
264,IA_facil,17,Derrota,5,Si
264,IA_medio,22,Derrota,4,Si
264,IA_dificil,19,Victoria,4,Si
265,IA_facil,18,Empate,6,Si
265,IA_medio,25,Derrota,6,Si
265,IA_dificil,18,Empate,5,Si
266,IA_facil,17,Derrota,4,Si
266,IA_medio,20,Victoria,7,Si
266,IA_dificil,17,Derrota,6,Si
267,IA_facil,18,Empate,5,Si
267,IA_medio,18,Empate,6,Si
267,IA_dificil,17,Derrota,5,Si
268,IA_facil,19,Derrota,6,Si
268,IA_medio,20,Victoria,7,Si
268,IA_dificil,17,Derrota,4,Si
269,IA_facil,20,Empate,5,Si
269,IA_medio,22,Derrota,4,Si
269,IA_dificil,20,Empate,7,Si
270,IA_facil,17,Derrota,7,Si
270,IA_medio,23,Derrota,9,Si
270,IA_dificil,21,Victoria,5,Si
271,IA_facil,20,Victoria,6,Si
271,IA_medio,18,Derrota,4,Si
271,IA_dificil,18,Derrota,4,Si
272,IA_facil,20,Empate,4,Si
272,IA_medio,20,Empate,8,Si
272,IA_dificil,17,Derrota,6,Si
273,IA_facil,18,Victoria,5,Si
273,IA_medio,22,Derrota,6,Si
273,IA_dificil,17,Derrota,8,Si
274,IA_facil,17,Derrota,5,Si
274,IA_medio,21,Empate,5,Si
274,IA_dificil,21,Empate,7,Si
275,IA_facil,19,Victoria,7,Si
275,IA_medio,22,Derrota,7,Si
275,IA_dificil,18,Derrota,5,Si
276,IA_facil,17,Derrota,4,Si
276,IA_medio,22,Derrota,8,Si
276,IA_dificil,21,Victoria,5,Si
277,IA_facil,18,Derrota,5,Si
277,IA_medio,19,Victoria,6,Si
277,IA_dificil,17,Derrota,7,Si
278,IA_facil,20,Victoria,6,Si
278,IA_medio,19,Derrota,6,Si
278,IA_dificil,19,Derrota,6,Si
279,IA_facil,22,Derrota,6,Si
279,IA_medio,18,Derrota,5,Si
279,IA_dificil,21,Victoria,5,Si
280,IA_facil,17,Derrota,6,Si
280,IA_medio,22,Derrota,6,Si
280,IA_dificil,18,Victoria,4,Si
281,IA_facil,21,Victoria,7,Si
281,IA_medio,17,Derrota,7,Si
281,IA_dificil,17,Derrota,7,Si
282,IA_facil,19,Derrota,4,Si
282,IA_medio,20,Victoria,7,Si
282,IA_dificil,17,Derrota,4,Si
283,IA_facil,19,Derrota,6,Si
283,IA_medio,21,Victoria,7,Si
283,IA_dificil,22,Derrota,6,Si
284,IA_facil,17,Empate,5,Si
284,IA_medio,17,Empate,5,Si
284,IA_dificil,22,Derrota,6,Si
285,IA_facil,17,Derrota,5,Si
285,IA_medio,19,Victoria,5,Si
285,IA_dificil,23,Derrota,5,Si
286,IA_facil,18,Derrota,5,Si
286,IA_medio,20,Empate,5,Si
286,IA_dificil,20,Empate,7,Si
287,IA_facil,18,Victoria,7,Si
287,IA_medio,17,Derrota,7,Si
287,IA_dificil,22,Derrota,5,Si
288,IA_facil,20,Derrota,6,Si
288,IA_medio,21,Victoria,5,Si
288,IA_dificil,20,Derrota,6,Si
289,IA_facil,17,Derrota,5,Si
289,IA_medio,19,Empate,6,Si
289,IA_dificil,19,Empate,4,Si
290,IA_facil,18,Victoria,7,Si
290,IA_medio,22,Derrota,6,Si
290,IA_dificil,22,Derrota,6,Si
291,IA_facil,18,Derrota,5,Si
291,IA_medio,17,Derrota,5,Si
291,IA_dificil,20,Victoria,4,Si
292,IA_facil,21,Empate,4,Si
292,IA_medio,21,Empate,5,Si
292,IA_dificil,21,Empate,4,Si
293,IA_facil,17,Derrota,6,Si
293,IA_medio,19,Derrota,7,Si
293,IA_dificil,21,Victoria,5,Si
294,IA_facil,17,Derrota,5,Si
294,IA_medio,19,Victoria,5,Si
294,IA_dificil,23,Derrota,5,Si
295,IA_facil,21,Victoria,6,Si
295,IA_medio,19,Derrota,7,Si
295,IA_dificil,23,Derrota,5,Si
296,IA_facil,17,Derrota,7,Si
296,IA_medio,20,Victoria,5,Si
296,IA_dificil,22,Derrota,5,Si
297,IA_facil,17,Derrota,3,Si
297,IA_medio,18,Victoria,6,Si
297,IA_dificil,22,Derrota,5,Si
298,IA_facil,17,Derrota,4,Si
298,IA_medio,20,Victoria,6,Si
298,IA_dificil,22,Derrota,5,Si
299,IA_facil,21,Empate,8,Si
299,IA_medio,19,Derrota,7,Si
299,IA_dificil,21,Empate,5,Si
300,IA_facil,20,Victoria,4,Si
300,IA_medio,22,Derrota,6,Si
300,IA_dificil,22,Derrota,5,Si
301,IA_facil,18,Derrota,6,Si
301,IA_medio,17,Derrota,4,Si
301,IA_dificil,19,Victoria,4,Si
302,IA_facil,22,Derrota,5,Si
302,IA_medio,19,Empate,6,Si
302,IA_dificil,19,Empate,4,Si
303,IA_facil,18,Derrota,4,Si
303,IA_medio,20,Derrota,7,Si
303,IA_dificil,21,Victoria,5,Si
304,IA_facil,19,Derrota,4,Si
304,IA_medio,20,Victoria,5,Si
304,IA_dificil,18,Derrota,3,Si
305,IA_facil,18,Derrota,4,Si
305,IA_medio,19,Empate,7,Si
305,IA_dificil,19,Empate,5,Si
306,IA_facil,19,Derrota,5,Si
306,IA_medio,22,Derrota,4,Si
306,IA_dificil,21,Victoria,6,Si
307,IA_facil,17,Derrota,4,Si
307,IA_medio,20,Empate,5,Si
307,IA_dificil,20,Empate,8,Si
308,IA_facil,17,Derrota,6,Si
308,IA_medio,21,Victoria,5,Si
308,IA_dificil,17,Derrota,6,Si
309,IA_facil,17,Derrota,6,Si
309,IA_medio,19,Derrota,4,Si
309,IA_dificil,20,Victoria,5,Si
310,IA_facil,17,Derrota,6,Si
310,IA_medio,20,Victoria,6,Si
310,IA_dificil,17,Derrota,4,Si
311,IA_facil,21,Victoria,6,Si
311,IA_medio,20,Derrota,7,Si
311,IA_dificil,20,Derrota,5,Si
312,IA_facil,19,Derrota,6,Si
312,IA_medio,22,Derrota,7,Si
312,IA_dificil,21,Victoria,9,Si
313,IA_facil,17,Derrota,5,Si
313,IA_medio,23,Derrota,6,Si
313,IA_dificil,19,Victoria,6,Si
314,IA_facil,17,Derrota,5,Si
314,IA_medio,21,Victoria,8,Si
314,IA_dificil,19,Derrota,7,Si
315,IA_facil,19,Derrota,5,Si
315,IA_medio,21,Victoria,5,Si
315,IA_dificil,19,Derrota,4,Si
316,IA_facil,17,Derrota,4,Si
316,IA_medio,18,Derrota,4,Si
316,IA_dificil,20,Victoria,6,Si
317,IA_facil,17,Derrota,5,Si
317,IA_medio,21,Victoria,6,Si
317,IA_dificil,17,Derrota,6,Si
318,IA_facil,21,Victoria,7,Si
318,IA_medio,18,Derrota,4,Si
318,IA_dificil,19,Derrota,6,Si
319,IA_facil,17,Derrota,4,Si
319,IA_medio,20,Empate,5,Si
319,IA_dificil,20,Empate,5,Si
320,IA_facil,18,Victoria,6,Si
320,IA_medio,17,Derrota,6,Si
320,IA_dificil,17,Derrota,7,Si
321,IA_facil,17,Derrota,6,Si
321,IA_medio,21,Empate,5,Si
321,IA_dificil,21,Empate,5,Si
322,IA_facil,19,Victoria,5,Si
322,IA_medio,17,Derrota,5,Si
322,IA_dificil,17,Derrota,4,Si
323,IA_facil,18,Derrota,4,Si
323,IA_medio,21,Victoria,6,Si
323,IA_dificil,17,Derrota,5,Si
324,IA_facil,21,Victoria,5,Si
324,IA_medio,20,Derrota,7,Si
324,IA_dificil,22,Derrota,6,Si
325,IA_facil,19,Victoria,7,Si
325,IA_medio,22,Derrota,6,Si
325,IA_dificil,23,Derrota,7,Si
326,IA_facil,22,Derrota,5,Si
326,IA_medio,17,Derrota,7,Si
326,IA_dificil,21,Victoria,6,Si
327,IA_facil,19,Victoria,6,Si
327,IA_medio,17,Derrota,5,Si
327,IA_dificil,18,Derrota,6,Si
328,IA_facil,18,Empate,5,Si
328,IA_medio,17,Derrota,6,Si
328,IA_dificil,18,Empate,7,Si
329,IA_facil,20,Derrota,6,Si
329,IA_medio,21,Empate,5,Si
329,IA_dificil,21,Empate,5,Si
330,IA_facil,18,Victoria,5,Si
330,IA_medio,17,Derrota,5,Si
330,IA_dificil,24,Derrota,7,Si
331,IA_facil,17,Derrota,6,Si
331,IA_medio,21,Victoria,6,Si
331,IA_dificil,24,Derrota,5,Si
332,IA_facil,17,Derrota,5,Si
332,IA_medio,23,Derrota,7,Si
332,IA_dificil,20,Victoria,7,Si
333,IA_facil,18,Derrota,6,Si
333,IA_medio,17,Derrota,4,Si
333,IA_dificil,19,Victoria,7,Si
334,IA_facil,19,Derrota,5,Si
334,IA_medio,20,Derrota,7,Si
334,IA_dificil,21,Victoria,8,Si
335,IA_facil,19,Victoria,7,Si
335,IA_medio,17,Derrota,5,Si
335,IA_dificil,17,Derrota,6,Si
336,IA_facil,20,Empate,8,Si
336,IA_medio,19,Derrota,6,Si
336,IA_dificil,20,Empate,7,Si
337,IA_facil,17,Derrota,7,Si
337,IA_medio,19,Victoria,4,Si
337,IA_dificil,18,Derrota,8,Si
338,IA_facil,18,Victoria,6,Si
338,IA_medio,22,Derrota,5,Si
338,IA_dificil,22,Derrota,5,Si
339,IA_facil,17,Derrota,4,Si
339,IA_medio,18,Victoria,4,Si
339,IA_dificil,24,Derrota,5,Si
340,IA_facil,18,Derrota,6,Si
340,IA_medio,23,Derrota,5,Si
340,IA_dificil,20,Victoria,4,Si
341,IA_facil,17,Derrota,4,Si
341,IA_medio,18,Victoria,5,Si
341,IA_dificil,24,Derrota,11,Si
342,IA_facil,18,Derrota,5,Si
342,IA_medio,19,Victoria,6,Si
342,IA_dificil,18,Derrota,8,Si
343,IA_facil,20,Victoria,6,Si
343,IA_medio,22,Derrota,7,Si
343,IA_dificil,17,Derrota,5,Si
344,IA_facil,19,Victoria,5,Si
344,IA_medio,17,Derrota,5,Si
344,IA_dificil,17,Derrota,4,Si
345,IA_facil,18,Derrota,5,Si
345,IA_medio,19,Derrota,5,Si
345,IA_dificil,21,Victoria,6,Si
346,IA_facil,18,Empate,5,Si
346,IA_medio,24,Derrota,5,Si
346,IA_dificil,18,Empate,3,Si
347,IA_facil,17,Derrota,3,Si
347,IA_medio,20,Victoria,7,Si
347,IA_dificil,22,Derrota,5,Si
348,IA_facil,22,Derrota,6,Si
348,IA_medio,24,Derrota,6,Si
348,IA_dificil,17,Victoria,5,Si
349,IA_facil,22,Derrota,6,Si
349,IA_medio,20,Victoria,4,Si
349,IA_dificil,18,Derrota,5,Si
350,IA_facil,17,Derrota,5,Si
350,IA_medio,18,Victoria,5,Si
350,IA_dificil,25,Derrota,7,Si
351,IA_facil,17,Empate,6,Si
351,IA_medio,17,Empate,5,Si
351,IA_dificil,24,Derrota,7,Si
352,IA_facil,17,Empate,3,Si
352,IA_medio,24,Derrota,6,Si
352,IA_dificil,17,Empate,5,Si
353,IA_facil,22,Derrota,6,Si
353,IA_medio,23,Derrota,6,Si
353,IA_dificil,20,Victoria,5,Si
354,IA_facil,20,Derrota,8,Si
354,IA_medio,21,Victoria,7,Si
354,IA_dificil,19,Derrota,6,Si
355,IA_facil,18,Derrota,6,Si
355,IA_medio,25,Derrota,7,Si
355,IA_dificil,19,Victoria,5,Si
356,IA_facil,22,Derrota,5,Si
356,IA_medio,18,Empate,6,Si
356,IA_dificil,18,Empate,6,Si
357,IA_facil,18,Derrota,5,Si
357,IA_medio,20,Empate,4,Si
357,IA_dificil,20,Empate,8,Si
358,IA_facil,19,Derrota,5,Si
358,IA_medio,21,Victoria,8,Si
358,IA_dificil,17,Derrota,5,Si
359,IA_facil,17,Empate,5,Si
359,IA_medio,17,Empate,4,Si
359,IA_dificil,17,Empate,6,Si
360,IA_facil,19,Derrota,7,Si
360,IA_medio,21,Victoria,5,Si
360,IA_dificil,17,Derrota,4,Si
361,IA_facil,22,Derrota,6,Si
361,IA_medio,21,Empate,5,Si
361,IA_dificil,21,Empate,7,Si
362,IA_facil,18,Derrota,4,Si
362,IA_medio,17,Derrota,4,Si
362,IA_dificil,20,Victoria,7,Si
363,IA_facil,18,Empate,3,Si
363,IA_medio,18,Empate,5,Si
363,IA_dificil,23,Derrota,6,Si
364,IA_facil,17,Derrota,5,Si
364,IA_medio,25,Derrota,9,Si
364,IA_dificil,20,Victoria,4,Si
365,IA_facil,21,Victoria,6,Si
365,IA_medio,17,Derrota,6,Si
365,IA_dificil,22,Derrota,10,Si
366,IA_facil,17,Derrota,5,Si
366,IA_medio,18,Empate,4,Si
366,IA_dificil,18,Empate,4,Si
367,IA_facil,20,Derrota,5,Si
367,IA_medio,17,Derrota,6,Si
367,IA_dificil,21,Victoria,7,Si
368,IA_facil,18,Derrota,5,Si
368,IA_medio,19,Empate,6,Si
368,IA_dificil,19,Empate,5,Si
369,IA_facil,20,Victoria,7,Si
369,IA_medio,17,Derrota,4,Si
369,IA_dificil,17,Derrota,6,Si
370,IA_facil,17,Derrota,7,Si
370,IA_medio,21,Victoria,6,Si
370,IA_dificil,24,Derrota,6,Si
371,IA_facil,22,Derrota,5,Si
371,IA_medio,20,Empate,9,Si
371,IA_dificil,20,Empate,6,Si
372,IA_facil,20,Victoria,5,Si
372,IA_medio,19,Derrota,4,Si
372,IA_dificil,18,Derrota,6,Si
373,IA_facil,18,Victoria,8,Si
373,IA_medio,17,Derrota,5,Si
373,IA_dificil,17,Derrota,6,Si
374,IA_facil,18,Derrota,6,Si
374,IA_medio,17,Derrota,4,Si
374,IA_dificil,19,Victoria,5,Si
375,IA_facil,18,Victoria,5,Si
375,IA_medio,17,Derrota,5,Si
375,IA_dificil,17,Derrota,4,Si
376,IA_facil,17,Derrota,4,Si
376,IA_medio,21,Empate,6,Si
376,IA_dificil,21,Empate,7,Si
377,IA_facil,18,Derrota,4,Si
377,IA_medio,21,Victoria,5,Si
377,IA_dificil,20,Derrota,4,Si
378,IA_facil,22,Derrota,5,Si
378,IA_medio,20,Victoria,5,Si
378,IA_dificil,17,Derrota,4,Si
379,IA_facil,20,Empate,5,Si
379,IA_medio,19,Derrota,5,Si
379,IA_dificil,20,Empate,5,Si
380,IA_facil,21,Empate,5,Si
380,IA_medio,23,Derrota,7,Si
380,IA_dificil,21,Empate,6,Si
381,IA_facil,18,Victoria,6,Si
381,IA_medio,17,Derrota,4,Si
381,IA_dificil,17,Derrota,4,Si
382,IA_facil,17,Derrota,6,Si
382,IA_medio,22,Derrota,7,Si
382,IA_dificil,18,Victoria,5,Si
383,IA_facil,20,Empate,5,Si
383,IA_medio,20,Empate,4,Si
383,IA_dificil,20,Empate,6,Si
384,IA_facil,19,Victoria,5,Si
384,IA_medio,17,Derrota,5,Si
384,IA_dificil,18,Derrota,4,Si
385,IA_facil,18,Derrota,5,Si
385,IA_medio,21,Victoria,5,Si
385,IA_dificil,17,Derrota,4,Si
386,IA_facil,21,Victoria,6,Si
386,IA_medio,20,Derrota,8,Si
386,IA_dificil,20,Derrota,4,Si
387,IA_facil,18,Derrota,4,Si
387,IA_medio,17,Derrota,4,Si
387,IA_dificil,20,Victoria,7,Si
388,IA_facil,18,Derrota,5,Si
388,IA_medio,21,Victoria,7,Si
388,IA_dificil,20,Derrota,6,Si
389,IA_facil,17,Derrota,4,Si
389,IA_medio,21,Victoria,7,Si
389,IA_dificil,19,Derrota,7,Si
390,IA_facil,19,Victoria,7,Si
390,IA_medio,22,Derrota,6,Si
390,IA_dificil,22,Derrota,4,Si
391,IA_facil,19,Derrota,5,Si
391,IA_medio,21,Victoria,5,Si
391,IA_dificil,17,Derrota,5,Si
392,IA_facil,20,Victoria,6,Si
392,IA_medio,25,Derrota,7,Si
392,IA_dificil,22,Derrota,4,Si
393,IA_facil,18,Derrota,4,Si
393,IA_medio,19,Empate,6,Si
393,IA_dificil,19,Empate,4,Si
394,IA_facil,18,Victoria,4,Si
394,IA_medio,17,Derrota,6,Si
394,IA_dificil,22,Derrota,8,Si
395,IA_facil,22,Derrota,6,Si
395,IA_medio,24,Derrota,5,Si
395,IA_dificil,18,Victoria,5,Si
396,IA_facil,18,Derrota,5,Si
396,IA_medio,17,Derrota,4,Si
396,IA_dificil,21,Victoria,6,Si
397,IA_facil,17,Derrota,4,Si
397,IA_medio,22,Derrota,6,Si
397,IA_dificil,21,Victoria,5,Si
398,IA_facil,17,Derrota,6,Si
398,IA_medio,21,Victoria,5,Si
398,IA_dificil,20,Derrota,7,Si
399,IA_facil,22,Derrota,5,Si
399,IA_medio,18,Empate,6,Si
399,IA_dificil,18,Empate,3,Si
400,IA_facil,21,Victoria,5,Si
400,IA_medio,22,Derrota,5,Si
400,IA_dificil,19,Derrota,5,Si
401,IA_facil,17,Derrota,6,Si
401,IA_medio,17,Derrota,6,Si
401,IA_dificil,19,Victoria,6,Si
402,IA_facil,18,Derrota,5,Si
402,IA_medio,19,Victoria,6,Si
402,IA_dificil,18,Derrota,4,Si
403,IA_facil,18,Derrota,8,Si
403,IA_medio,24,Derrota,7,Si
403,IA_dificil,20,Victoria,4,Si
404,IA_facil,17,Derrota,5,Si
404,IA_medio,21,Victoria,5,Si
404,IA_dificil,17,Derrota,6,Si
405,IA_facil,20,Victoria,8,Si
405,IA_medio,18,Derrota,5,Si
405,IA_dificil,19,Derrota,4,Si
406,IA_facil,20,Victoria,5,Si
406,IA_medio,17,Derrota,5,Si
406,IA_dificil,22,Derrota,6,Si
407,IA_facil,19,Victoria,6,Si
407,IA_medio,17,Derrota,5,Si
407,IA_dificil,18,Derrota,6,Si
408,IA_facil,21,Victoria,5,Si
408,IA_medio,22,Derrota,8,Si
408,IA_dificil,18,Derrota,6,Si
409,IA_facil,17,Derrota,3,Si
409,IA_medio,19,Derrota,6,Si
409,IA_dificil,21,Victoria,6,Si
410,IA_facil,21,Victoria,5,Si
410,IA_medio,18,Derrota,7,Si
410,IA_dificil,18,Derrota,5,Si
411,IA_facil,21,Empate,6,Si
411,IA_medio,21,Empate,7,Si
411,IA_dificil,21,Empate,7,Si
412,IA_facil,18,Derrota,6,Si
412,IA_medio,19,Victoria,5,Si
412,IA_dificil,24,Derrota,6,Si
413,IA_facil,21,Victoria,5,Si
413,IA_medio,20,Derrota,5,Si
413,IA_dificil,24,Derrota,6,Si
414,IA_facil,20,Derrota,6,Si
414,IA_medio,20,Derrota,5,Si
414,IA_dificil,21,Victoria,7,Si
415,IA_facil,20,Derrota,6,Si
415,IA_medio,18,Derrota,5,Si
415,IA_dificil,21,Victoria,6,Si
416,IA_facil,20,Derrota,5,Si
416,IA_medio,21,Empate,7,Si
416,IA_dificil,21,Empate,5,Si
417,IA_facil,20,Victoria,6,Si
417,IA_medio,18,Derrota,5,Si
417,IA_dificil,22,Derrota,5,Si
418,IA_facil,19,Derrota,5,Si
418,IA_medio,20,Victoria,6,Si
418,IA_dificil,19,Derrota,7,Si
419,IA_facil,18,Victoria,5,Si
419,IA_medio,17,Derrota,6,Si
419,IA_dificil,24,Derrota,7,Si
420,IA_facil,19,Derrota,4,Si
420,IA_medio,23,Derrota,5,Si
420,IA_dificil,21,Victoria,6,Si
421,IA_facil,18,Derrota,4,Si
421,IA_medio,19,Empate,4,Si
421,IA_dificil,19,Empate,5,Si
422,IA_facil,21,Victoria,7,Si
422,IA_medio,17,Derrota,5,Si
422,IA_dificil,22,Derrota,6,Si
423,IA_facil,21,Empate,6,Si
423,IA_medio,21,Empate,4,Si
423,IA_dificil,18,Derrota,5,Si
424,IA_facil,21,Victoria,4,Si
424,IA_medio,17,Derrota,7,Si
424,IA_dificil,17,Derrota,8,Si
425,IA_facil,17,Derrota,5,Si
425,IA_medio,17,Derrota,6,Si
425,IA_dificil,18,Victoria,6,Si
426,IA_facil,21,Victoria,5,Si
426,IA_medio,20,Derrota,6,Si
426,IA_dificil,20,Derrota,6,Si
427,IA_facil,19,Derrota,4,Si
427,IA_medio,25,Derrota,6,Si
427,IA_dificil,20,Victoria,4,Si
428,IA_facil,21,Victoria,5,Si
428,IA_medio,18,Derrota,6,Si
428,IA_dificil,17,Derrota,5,Si
429,IA_facil,18,Derrota,6,Si
429,IA_medio,18,Derrota,5,Si
429,IA_dificil,19,Victoria,4,Si
430,IA_facil,20,Victoria,6,Si
430,IA_medio,17,Derrota,4,Si
430,IA_dificil,22,Derrota,6,Si
431,IA_facil,20,Empate,5,Si
431,IA_medio,18,Derrota,6,Si
431,IA_dificil,20,Empate,4,Si
432,IA_facil,17,Derrota,4,Si
432,IA_medio,20,Victoria,6,Si
432,IA_dificil,19,Derrota,5,Si
433,IA_facil,20,Derrota,6,Si
433,IA_medio,20,Derrota,5,Si
433,IA_dificil,21,Victoria,5,Si
434,IA_facil,19,Derrota,4,Si
434,IA_medio,20,Derrota,5,Si
434,IA_dificil,21,Victoria,6,Si
435,IA_facil,17,Derrota,5,Si
435,IA_medio,19,Victoria,6,Si
435,IA_dificil,18,Derrota,5,Si
436,IA_facil,20,Empate,6,Si
436,IA_medio,20,Empate,6,Si
436,IA_dificil,20,Empate,6,Si
437,IA_facil,20,Empate,6,Si
437,IA_medio,18,Derrota,6,Si
437,IA_dificil,20,Empate,5,Si
438,IA_facil,18,Empate,5,Si
438,IA_medio,24,Derrota,7,Si
438,IA_dificil,18,Empate,4,Si
439,IA_facil,20,Victoria,8,Si
439,IA_medio,18,Derrota,5,Si
439,IA_dificil,17,Derrota,4,Si
440,IA_facil,17,Derrota,4,Si
440,IA_medio,20,Victoria,5,Si
440,IA_dificil,17,Derrota,5,Si
441,IA_facil,17,Derrota,6,Si
441,IA_medio,20,Derrota,9,Si
441,IA_dificil,21,Victoria,5,Si
442,IA_facil,18,Derrota,5,Si
442,IA_medio,21,Victoria,5,Si
442,IA_dificil,23,Derrota,6,Si
443,IA_facil,17,Derrota,4,Si
443,IA_medio,17,Derrota,6,Si
443,IA_dificil,18,Victoria,7,Si
444,IA_facil,18,Derrota,6,Si
444,IA_medio,18,Derrota,6,Si
444,IA_dificil,20,Victoria,7,Si
445,IA_facil,19,Victoria,7,Si
445,IA_medio,18,Derrota,6,Si
445,IA_dificil,17,Derrota,4,Si
446,IA_facil,21,Victoria,4,Si
446,IA_medio,18,Derrota,7,Si
446,IA_dificil,18,Derrota,5,Si
447,IA_facil,17,Derrota,6,Si
447,IA_medio,21,Victoria,5,Si
447,IA_dificil,20,Derrota,4,Si
448,IA_facil,17,Derrota,6,Si
448,IA_medio,20,Victoria,6,Si
448,IA_dificil,22,Derrota,6,Si
449,IA_facil,20,Derrota,4,Si
449,IA_medio,21,Empate,4,Si
449,IA_dificil,21,Empate,5,Si
450,IA_facil,20,Victoria,10,Si
450,IA_medio,18,Derrota,6,Si
450,IA_dificil,17,Derrota,5,Si
451,IA_facil,20,Empate,5,Si
451,IA_medio,20,Empate,7,Si
451,IA_dificil,22,Derrota,6,Si
452,IA_facil,18,Victoria,7,Si
452,IA_medio,22,Derrota,7,Si
452,IA_dificil,22,Derrota,4,Si
453,IA_facil,17,Derrota,7,Si
453,IA_medio,21,Victoria,5,Si
453,IA_dificil,18,Derrota,6,Si
454,IA_facil,22,Derrota,5,Si
454,IA_medio,17,Derrota,5,Si
454,IA_dificil,20,Victoria,5,Si
455,IA_facil,17,Victoria,6,Si
455,IA_medio,24,Derrota,6,Si
455,IA_dificil,22,Derrota,6,Si
456,IA_facil,18,Derrota,4,Si
456,IA_medio,20,Victoria,5,Si
456,IA_dificil,17,Derrota,7,Si
457,IA_facil,18,Derrota,4,Si
457,IA_medio,20,Derrota,5,Si
457,IA_dificil,21,Victoria,7,Si
458,IA_facil,21,Victoria,6,Si
458,IA_medio,20,Derrota,6,Si
458,IA_dificil,20,Derrota,7,Si
459,IA_facil,17,Derrota,6,Si
459,IA_medio,18,Victoria,6,Si
